ID,Main,Location,Corporation,Href,Date
512,Data Migration Expert FI/CO/MM - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/data-migration-expert-fi-co-mm-remote-1151112,2023-04-17
513,Senior Java EE Developer - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-java-ee-developer-remote-1151119,2023-04-17
514,"SAP Consultant S/4 HANA, PP - Remote",Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/functional-specialist-sap-s-4-pp-remote-1151116,2023-04-17
515,Business Development Manager - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/business-development-manager-remote-1151115,2023-04-17
516,Cloud Infrastructure Specialist - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/cloud-infrastructure-specialist-remote-1151122,2023-04-17
517,Client Infrastructure Architect - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/client-infrastructure-architect-remote-1151126,2023-04-17
518,SAP Project Manager - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sap-project-manager-remote-1151114,2023-04-17
519,SAP Consultant S/4 HANA QM/PM - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/functional-specialist-sap-s-4-qm-pm-remote-1151117,2023-04-17
520,"SAP Consultant S/4 HANA , CO - Remote",Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/functional-specialist-sap-s-4-co-remote-1151113,2023-04-17
521,Mid/Senior DevOps Engineer  - Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-devops-engineer-remote-1151120,2023-04-17
522,Lead Functional Architect - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/lead-functional-architect-remote-1151110,2023-04-17
523,Cloud Native DevOps Engineer - Hibrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/cloud-native-devops-engineer-hibrid-1151128,2023-04-17
524,Data Privacy IT Specialist - Hibrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/data-privacy-it-specialist-hibrid-1151123,2023-04-17
525,Data Migration Manager - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/data-migration-manager-remote-1151124,2023-04-17
526,Systems Engineer (CyberArk) - Hibrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/systems-engineer-hibrid-1151127,2023-04-17
527,Cloud Engineer CI/CD - Hibrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/cloud-engineer-ci-cd-hibrid-1151129,2023-04-17
528,SAP project manager - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sap-project-manager-remote-1151121,2023-04-17
529,Senior Embedded Software Engineer (C/C++) - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-embedded-software-engineer-c-c-gav-hibrid-1149292,2023-04-17
530,Use Case Analyst - Hibrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/use-case-analyst-remote-1145911,2023-04-17
531,Mid/Senior DevOps Engineer (Budapest/Remote),Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/mid-senior-devops-engineer-budapest-remote-1141551,2023-04-17
532,BACKUP-STORAGE ENGINEER - BUDAPEST (Hibrid),Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/backup-storage-engineer-budapest-hibrid-1141553,2023-04-17
533,Mid/Senior JavaScript Engineer - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/mid-senior-javascript-engineer-remote-1141552,2023-04-17
534,.Net L3 Support Team Lead - Hibrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/net-l3-support-team-lead-hibrid-1141547,2023-04-17
535,Mid/Senior Software Test Engineer - Budapest IX,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/mid-senior-software-test-engineer-budapest-ix-1141548,2023-04-17
536,Senior cloud engineer - Budapest,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-cloud-engineer-budapest-1118559,2023-04-17
537,Cloud engineer (CI/CD) - Budapest,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/cloud-engineer-ci-cd-budapest-1118560,2023-04-17
538,Fullstack fejlesztő - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/fullstack-fejleszto-remote-1118257,2023-04-17
539,Java fejlesztő - Budapest,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/java-fejleszto-budapest-1118253,2023-04-17
