ID,Main,Location,Corporation,Href,Date
32,Senior Data Scientist,Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/senior-data-scientist/2958000,2023-02-27
33,IT Architect ,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/it-architect-net/2938000,2023-02-27
34,Full Stack Developer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/full-stack-developer/2940000,2023-02-27
35,Junior/Medior/Senior/Lead Szoftv...,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/juniormediorseniorlead-szoftver-tesztautomatizalo-mernok/2941000,2023-02-27
36,Java full-stack developer ,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/java-full-stack-developer-with-devops/2942000,2023-02-27
37,Diákmunka - IT infrastruktúra üz...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xiii-kerulet/diakmunka-it-infrastruktura-uzemeltetojunior-rendszermernok/2937000,2023-02-27
38,Medior-senior rendszergazda,Országos,proonline.hu,https://itpeople.hu/allasok/magyarorszag/medior-senior-rendszergazda/2845000,2023-02-27
39,Java full-stack developer ,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/java-full-stack-developer-with-devops/2844000,2023-02-27
40,IT Gyakornok,Budapest,zyntern,https://itpeople.hu/allasok/budapest/it-gyakornok/2843000,2023-02-27
41,Java Developer,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/java-developer/2841000,2023-02-27
42,Medior Linux Rendszergazda,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/medior-linux-rendszergazda/2842000,2023-02-27
43,Törzsadat kezelési szakértő,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/torzsadat-kezelesi-szakerto/3062000,2023-02-27
44,Information Security Program Ana...,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/information-security-program-analyst/2734000,2023-02-27
45,Frontend Developer ,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/frontend-developer-react/2735000,2023-02-27
46,Software Project Manager - Motor...,Veszprém megye,Randstad Hungary,https://itpeople.hu/allasok/veszprem/software-project-manager-motorcycle/2738000,2023-02-27
47,szoftverfejlesztő mérnök,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/szoftverfejleszto-mernok/2739000,2023-02-27
48,Junior PHP Developer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/junior-php-developer/2740000,2023-02-27
49,Junior Golang Developer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/junior-golang-developer/2741000,2023-02-27
50,IT Rendszergazda,Országos,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/orszagos/it-rendszergazda/2732000,2023-02-27
51,Frontend fejlesztő,Országos,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/orszagos/frontend-fejleszto/2733000,2023-02-27
52,Diákmunka - IT gyakornok,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-x-kerulet/diakmunka-it-gyakornok/2726000,2023-02-27
53,Diákmunka - IT Security gyakornok,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-it-security-gyakornok/2727000,2023-02-27
54,Diákmunka - JUNIOR FULL-STACK FE...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-ix-kerulet/diakmunka-junior-full-stack-fejleszto/2728000,2023-02-27
55,Diákmunka - C# fejlesztő,Országos,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/orszagos/diakmunka-c-fejleszto/2729000,2023-02-27
56,Diákmunka - C# tesztelő – Vasúti...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xxiii-kerulet/diakmunka-c-tesztelo-–-vasuti-vezeto-tanacsado-rendszerek-gyakornok/2730000,2023-02-27
57,Inserat Allgemein III,Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/inserat-allgemein-iii/2724000,2023-02-27
58,Junior weboldal készítő,Budapest,zyntern,https://itpeople.hu/allasok/budapest/junior-weboldal-keszito/2714000,2023-02-27
59,"Digitális, tranzakciós és folyós...",Budapest,zyntern,https://itpeople.hu/allasok/budapest/digitalis-tranzakcios-es-folyoszamla-uzletfejlesztesi-gyakornok/2717000,2023-02-27
60,Szoftverfejlesztő gyakornok,Budapest,zyntern,https://itpeople.hu/allasok/budapest/szoftverfejleszto-gyakornok/2719000,2023-02-27
61,Rendszerüzemeltető gyakornok,Budapest,zyntern,https://itpeople.hu/allasok/budapest/rendszeruzemelteto-gyakornok/2720000,2023-02-27
62,Kutató-fejlesztő gyakornok,Budapest,zyntern,https://itpeople.hu/allasok/budapest/kutato-fejleszto-gyakornok/2721000,2023-02-27
63,Online marketing gyakornok,Budapest,zyntern,https://itpeople.hu/allasok/budapest/online-marketing-gyakornok/2723000,2023-02-27
64,ECS Analyst,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/ecs-analyst/2712000,2023-02-27
65,Linux System Administrator,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/linux-system-administrator/2713000,2023-02-27
66,Diákmunka - HELPDESK ANALYST ,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest/diakmunka-helpdesk-analyst-/2706000,2023-02-27
67,Diákmunka - QA Engineer Trainee ,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-qa-engineer-trainee-ho-and-office/2708000,2023-02-27
68,Diákmunka - Szoftvertesztelő,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xii-kerulet/diakmunka-szoftvertesztelo/2709000,2023-02-27
69,Diákmunka - IT gyakornok,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/szentendre/diakmunka-it-gyakornok/2710000,2023-02-27
70,ECS Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/ecs-analyst/2498000,2023-02-27
71,Innovation ,Budapest,zyntern,https://itpeople.hu/allasok/budapest/innovation-dataai-trainee/2612000,2023-02-27
72,Cyber Security Trainee,Budapest,zyntern,https://itpeople.hu/allasok/budapest/cyber-security-trainee/2613000,2023-02-27
73,Szoftvertesztelő gyakornok,Budapest,zyntern,https://itpeople.hu/allasok/budapest/szoftvertesztelo-gyakornok/2615000,2023-02-27
74,Junior IT Business Analyst,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/junior-it-business-analyst/2609000,2023-02-27
75,IT Production Launch Manager,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/it-production-launch-manager/2610000,2023-02-27
76,Senior Automation Developer,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/senior-automation-developer/2611000,2023-02-27
77,Diákmunka - Junior Test Engineer...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-junior-test-engineer-trainee-on-sitehybrid/2599000,2023-02-27
78,Diákmunka - Embedded software en...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-embedded-software-engineer-trainee-for-innovation-projects/2600000,2023-02-27
79,Diákmunka - evosoft - Embedded s...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-evosoft-embedded-software-engineer-trainee-for-web-modul-prototyping/2602000,2023-02-27
80,Diákmunka - IT támogató gyakornok ,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-it-tamogato-gyakornok-halozat/2603000,2023-02-27
81,Diákmunka - C# Trainee for tool ...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest/diakmunka-c-trainee-for-tool-development/2605000,2023-02-27
82,Diákmunka - Intern of the Softwa...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-intern-of-the-software-architect/2606000,2023-02-27
83,Diákmunka - evosoft - C++ Akadém...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-evosoft-c-akademia-2023q3/2607000,2023-02-27
84,Diákmunka - C# developer trainee,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/szeged/diakmunka-c-developer-trainee/2608000,2023-02-27
85,Junior IT Business Analyst,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/junior-it-business-analyst/2493000,2023-02-27
86,IT Production Launch Manager,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/it-production-launch-manager/2494000,2023-02-27
87,Senior Automation Developer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/senior-automation-developer/2495000,2023-02-27
88,Data Architect,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/data-architect/2496000,2023-02-27
89,IT-Support Technician 100%,Országos,Táltos Reklám Kft. ,https://itpeople.hu/allasok/orszagos/it-support-technician-100/2598000,2023-02-27
90,Full Stack Software Engineer 100%,Országos,Táltos Reklám Kft. ,https://itpeople.hu/allasok/orszagos/full-stack-software-engineer-100/2597000,2023-02-27
91,DevOps Engineer 100%,Országos,Táltos Reklám Kft. ,https://itpeople.hu/allasok/orszagos/devops-engineer-100/2596000,2023-02-27
92,TAPASZTALT MARKETING GYAKORNOK H...,Budapest,zyntern,https://itpeople.hu/allasok/budapest/tapasztalt-marketing-gyakornok-hybrid-munkavegzessel/2595000,2023-02-27
93,Data Architect,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/data-architect/2702000,2023-02-27
94,Senior IT Sales Consultant,Budapest,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/budapest/senior-it-sales-consultant/2591000,2023-02-27
95,Java Vezetőfejlesztő,Budapest,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/budapest/java-vezetofejleszto/2592000,2023-02-27
96,Senior IT Support Munkatárs,Budapest,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/budapest/senior-it-support-munkatars/2593000,2023-02-27
97,Junior Licence Menedzser,Budapest,zyntern,https://itpeople.hu/allasok/budapest/junior-licence-menedzser/2402000,2023-02-27
98,Junior .NET developer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/junior-net-developer/2396000,2023-02-27
99,Medior/Senior Test Automation En...,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/mediorsenior-test-automation-engineer/2397000,2023-02-27
100,Junior manual QA engineer,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/junior-manual-qa-engineer/2398000,2023-02-27
101,Robotics Process Automation Lead...,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/robotics-process-automation-lead-analyst/2400000,2023-02-27
102,Python Software Engineer/Modelli...,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/python-software-engineermodelling-expert/2401000,2023-02-27
103,Informatikus,Somogy megye,Humán Centrum Kft,https://itpeople.hu/allasok/bohonye/informatikus/2393000,2023-02-27
104,Informatikus,Somogy megye,Humán Centrum Kft,https://itpeople.hu/allasok/bohonye/informatikus/2394000,2023-02-27
105,Diákmunka - Szoftvertesztelő gya...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xxiii-kerulet/diakmunka-szoftvertesztelo-gyakornok/2383000,2023-02-27
106,Diákmunka - Linux gyakornok,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xiii-kerulet/diakmunka-linux-gyakornok/2384000,2023-02-27
107,Diákmunka - C++ Developer Trainee,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-iii-kerulet/diakmunka-c-developer-trainee/2386000,2023-02-27
108,Diákmunka - IT támogató gyakornok,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest/diakmunka-it-tamogato-gyakornok/2389000,2023-02-27
109,Diákmunka - IT GYAKORNOK,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-ix-kerulet/diakmunka-it-gyakornok/2391000,2023-02-27
110,Media Analyst,Budapest,zyntern,https://itpeople.hu/allasok/budapest/media-analyst/2370000,2023-02-27
111,Online grafikus - Antikvárium.hu...,Csongrád megye,zyntern,https://itpeople.hu/allasok/szeged/online-grafikus-antikvariumhu-kft/2371000,2023-02-27
112,Marketing asszisztens - Güttler ...,Csongrád megye,zyntern,https://itpeople.hu/allasok/hodmezovasarhely/marketing-asszisztens-guttler-kft/2372000,2023-02-27
113,IT Infrastruktúra üzemeltető gya...,Budapest,zyntern,https://itpeople.hu/allasok/budapest/it-infrastruktura-uzemelteto-gyakornok/2373000,2023-02-27
114,Junior Cisco rendszermérnök,Budapest,zyntern,https://itpeople.hu/allasok/budapest/junior-cisco-rendszermernok/2374000,2023-02-27
115,Junior Digital Executive,Budapest,zyntern,https://itpeople.hu/allasok/budapest/junior-digital-executive/2375000,2023-02-27
116,Üzletfejlesztési gyakornok,Budapest,zyntern,https://itpeople.hu/allasok/budapest/uzletfejlesztesi-gyakornok/2376000,2023-02-27
117,Online marketing gyakornok - 2023,Budapest,zyntern,https://itpeople.hu/allasok/budapest/online-marketing-gyakornok-2023/2377000,2023-02-27
118,Webshop adminisztrátor és Grafik...,Borsod-Abaúj-Zemplén megye,zyntern,https://itpeople.hu/allasok/miskolc/webshop-adminisztrator-es-grafikus-gaec-kft/2378000,2023-02-27
119,Szoftverfejlesztő gyakornok - Sz...,Győr-Moson-Sopron megye,zyntern,https://itpeople.hu/allasok/gyor/szoftverfejleszto-gyakornok-szintezis-net-kft/2379000,2023-02-27
120,Marketing Manager -  KWS Magyaro...,Győr-Moson-Sopron megye,zyntern,https://itpeople.hu/allasok/gyor/marketing-managerkws-magyarorszag-kft/2380000,2023-02-27
121,IT Infrastruktúra Üzemeltető Gya...,Budapest,zyntern,https://itpeople.hu/allasok/budapest/it-infrastruktura-uzemelteto-gyakornok/2381000,2023-02-27
122,Junior Cloud Engineer,Budapest,zyntern,https://itpeople.hu/allasok/budapest/junior-cloud-engineer/2382000,2023-02-27
123,IT Asset Manager Specialist ,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/it-asset-manager-specialist-sw/2361000,2023-02-27
124,Szoftvertesztelő mérnök - Beágya...,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/szoftvertesztelo-mernok-beagyazott-rendszerek/2362000,2023-02-27
125,Test Lead,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/test-lead/2363000,2023-02-27
126,Junior C# Fejlesztő,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/junior-c-fejleszto/2364000,2023-02-27
127,Fullstack fejlesztő ,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/fullstack-fejleszto-angularnet/2365000,2023-02-27
128,Oracle Backend Software Engineer,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/oracle-backend-software-engineer/2366000,2023-02-27
129,SAP SD Consultant/Analyst,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/sap-sd-consultantanalyst/2368000,2023-02-27
130,SAP SCM Consultant/Analyst,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/sap-scm-consultantanalyst/2369000,2023-02-27
131,Senior Full-Stack Fejlesztő,Országos,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/orszagos/senior-full-stack-fejleszto/2358000,2023-02-27
132,Middleware Engineer,Országos,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/orszagos/middleware-engineer/2359000,2023-02-27
133,MES Engineer,Országos,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/orszagos/mes-engineer/2360000,2023-02-27
134,Diákmunka - IT Service Delivery ...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-viii-kerulet/diakmunka-it-service-delivery-administrator-trainee/2352000,2023-02-27
135,Diákmunka - C++ programozó,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-iii-kerulet/diakmunka-c-programozo/2354000,2023-02-27
136,Diákmunka - IT innovációs gyakornok,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest/diakmunka-it-innovacios-gyakornok/2355000,2023-02-27
137,Diákmunka - Python fejlesztő gya...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-python-fejleszto-gyakornok/2356000,2023-02-27
138,Diákmunka - Quality Management T...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-quality-management-trainee/2357000,2023-02-27
139,IT Rendszeradminisztrátor,Nógrád megye,Táltos Reklám Kft. ,https://itpeople.hu/allasok/bercel/it-rendszeradminisztrator/2351000,2023-02-27
140,C# oktató,Budapest,Prooktatas Bt.,https://itpeople.hu/allasok/budapest/c oktato/2350000,2023-02-27
141,IT Asset Manager Specialist ,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/it-asset-manager-specialist-sw/2125000,2023-02-27
142,Szoftvertesztelő mérnök - Beágya...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/szoftvertesztelo-mernok-beagyazott-rendszerek/2126000,2023-02-27
143,Data and AI Solution Architect,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/data-and-ai-solution-architect/2049000,2023-02-27
144,Advanced IT Audit Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/advanced-it-audit-analyst/2050000,2023-02-27
145,SAP SD Consultant ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-sd-consultant-remotehybrid/2052000,2023-02-27
146,SAP SD Consultant ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-sd-consultant-hybridremote/2053000,2023-02-27
147,SAP-APO Consultant,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-apo-consultant/2054000,2023-02-27
148,Medior Service Operations /Chang...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/medior-service-operations-change-management-analyst/2056000,2023-02-27
149,Access Manager Specialist ,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/access-manager-specialist-senior/2057000,2023-02-27
150,Sharepoint Specialist,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sharepoint-specialist/2058000,2023-02-27
151,O365 Privacy/Compliance Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/o365-privacycompliance-engineer/2059000,2023-02-27
152,Vulnerability Reporting Analyst,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/vulnerability-reporting-analyst/2060000,2023-02-27
153,Senior Red Team Operations & Pen...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-red-team-operationspenetration-testing/2061000,2023-02-27
154,Intermediate Application Securit...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/intermediate-application-security-analyst/2062000,2023-02-27
155,Hálózatépítő munkatárs,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/halozatepito-munkatars/2063000,2023-02-27
156,Senior Devops Engineer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/senior-devops-engineer/2064000,2023-02-27
157,SAP MM consultant/analyst - focu...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-mm-consultantanalyst-focusing-on-inbound-logistics/2066000,2023-02-27
158,Frontend Software Engineer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/frontend-software-engineer/2067000,2023-02-27
159,SAP Senior Consultant - Producti...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-senior-consultant-production-planning/2072000,2023-02-27
160,SAP IT Application consultant Co...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-it-application-consultant-controlling/2073000,2023-02-27
161,SAP IBP Consultant,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-ibp-consultant/2074000,2023-02-27
162,Senior DevOps Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-devops-engineer/2076000,2023-02-27
163,SAP SD Consultant/Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-sd-consultantanalyst/2077000,2023-02-27
164,SAP SCM Consultant/Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-scm-consultantanalyst/2078000,2023-02-27
165,IT Expert SAP WM/IM and warehousing,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/it-expert-sap-wmim-and-warehousing/2079000,2023-02-27
166,C++ Developer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/c-developer/2081000,2023-02-27
167,Senior C++ developer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/senior-c-developer/2082000,2023-02-27
168,Senior Data Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-data-engineer/2084000,2023-02-27
169,Intermediate License Management ...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/intermediate-license-management-analyst/2085000,2023-02-27
170,SAP Project Coordinator,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-project-coordinator/2086000,2023-02-27
171,Server and Network Management te...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/server-and-network-management-team-leader/2087000,2023-02-27
172,Szerver és hálózat rendszeradmin...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/szerver-es-halozat-rendszeradminisztrator-server-and-network-administrator/2088000,2023-02-27
173,Embedded software developer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/embedded-software-developer-medior/2089000,2023-02-27
174,Rendszeradminisztrátor - IT infr...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/rendszeradminisztrator-it-infrastrukturasystem-administrator-it-infrastructure/2091000,2023-02-27
175,Java developer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/java-developer/2092000,2023-02-27
176,Project quality specialist,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/project-quality-specialist/2093000,2023-02-27
177,Java Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-developer/2094000,2023-02-27
178,Cloud Engineer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/cloud-engineer-azure/2095000,2023-02-27
179,Devops Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/devops-engineer/2096000,2023-02-27
180,Java Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-developer/2097000,2023-02-27
181,Software engineer team lead,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-engineer-team-lead/2098000,2023-02-27
182,Software Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-engineer/2099000,2023-02-27
183,Senior Software Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-software-engineer/2100000,2023-02-27
184,Java Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-developer/2101000,2023-02-27
