ID,Main,Location,Corporation,Href,Date
515,Senior Java Developer - Hibrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-java-developer-hibrid-1167694,2023-03-25
516,Functional analyst (IAM),Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/functional-analyst-iam-remote-1167693,2023-03-25
517,Java Architect/Tech Lead - Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/java-architect-hybrid-1161472,2023-03-25
518,Java Developer (Budapest IX.) - Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-java-developer-budapest-ix-hybrid-1160549,2023-03-25
519,Senior Manual QA Tester - Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-manual-qa-tester-hybrid-1155496,2023-03-25
520,Java EE Developer (Senior) - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/java-ee-developer-senior-remote-1153987,2023-03-25
521,Senior Software Developer (C# /.NET ) (Remote/Budapest),Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-software-developer-c-net-remote-budapest-1153080,2023-03-25
522,"L3 Analyst,  Security Operation Center  -  Remote","Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/l3-analyst-security-operation-center-remote-1151109,2023-03-25
523,"Functional Specialist SAP S/4, MES  - Remote",Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/functional-specialist-sap-s-4-mes-remote-1151118,2023-03-25
524,Data Migration Expert FI/CO/MM - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/data-migration-expert-fi-co-mm-remote-1151112,2023-03-25
525,Senior Java EE Developer - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-java-ee-developer-remote-1151119,2023-03-25
526,"SAP Consultant S/4 HANA, PP - Remote",Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/functional-specialist-sap-s-4-pp-remote-1151116,2023-03-25
527,Business Development Manager - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/business-development-manager-remote-1151115,2023-03-25
528,Cloud Infrastructure Specialist - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/cloud-infrastructure-specialist-remote-1151122,2023-03-25
529,Client Infrastructure Architect - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/client-infrastructure-architect-remote-1151126,2023-03-25
530,SAP Project Manager - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sap-project-manager-remote-1151114,2023-03-25
531,SAP Consultant S/4 HANA QM/PM - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/functional-specialist-sap-s-4-qm-pm-remote-1151117,2023-03-25
532,"SAP Consultant S/4 HANA , CO - Remote",Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/functional-specialist-sap-s-4-co-remote-1151113,2023-03-25
533,Mid/Senior DevOps Engineer  - Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-devops-engineer-remote-1151120,2023-03-25
534,Lead Functional Architect - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/lead-functional-architect-remote-1151110,2023-03-25
535,Cloud Native DevOps Engineer - Hibrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/cloud-native-devops-engineer-hibrid-1151128,2023-03-25
536,Data Privacy IT Specialist - Hibrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/data-privacy-it-specialist-hibrid-1151123,2023-03-25
537,Data Migration Manager - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/data-migration-manager-remote-1151124,2023-03-25
538,Systems Engineer (CyberArk) - Hibrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/systems-engineer-hibrid-1151127,2023-03-25
539,Cloud Engineer CI/CD - Hibrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/cloud-engineer-ci-cd-hibrid-1151129,2023-03-25
540,SAP project manager - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sap-project-manager-remote-1151121,2023-03-25
541,Senior Embedded Software Engineer (C/C++) - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-embedded-software-engineer-c-c-gav-hibrid-1149292,2023-03-25
542,Use Case Analyst - Hibrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/use-case-analyst-remote-1145911,2023-03-25
543,Mid/Senior DevOps Engineer (Budapest/Remote),Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/mid-senior-devops-engineer-budapest-remote-1141551,2023-03-25
544,BACKUP-STORAGE ENGINEER - BUDAPEST (Hibrid),Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/backup-storage-engineer-budapest-hibrid-1141553,2023-03-25
545,Mid/Senior JavaScript Engineer - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/mid-senior-javascript-engineer-remote-1141552,2023-03-25
546,.Net L3 Support Team Lead - Hibrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/net-l3-support-team-lead-hibrid-1141547,2023-03-25
547,Mid/Senior Software Test Engineer - Budapest IX,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/mid-senior-software-test-engineer-budapest-ix-1141548,2023-03-25
548,Senior cloud engineer - Budapest,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-cloud-engineer-budapest-1118559,2023-03-25
549,Cloud engineer (CI/CD) - Budapest,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/cloud-engineer-ci-cd-budapest-1118560,2023-03-25
550,Fullstack fejlesztő - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/fullstack-fejleszto-remote-1118257,2023-03-25
551,Java fejlesztő - Budapest,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/java-fejleszto-budapest-1118253,2023-03-25
552,DevOps Engineer - Budapest,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/devops-mernok-remote-1117961,2023-03-25
553,DevOps Engineer - Budapest,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/devops-mernok-budapest-1117958,2023-03-25
554,JavaScript Engineer - Node/React - REMOTE,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/fullstack-fejleszto-remote-1117959,2023-03-25
555,Backup-storage engineer - BUDAPEST,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/backup-storage-engineer-budapest-1117633,2023-03-25
